ncm,tsb_associated,tsb_grupo_exposicao,tsb_exposicao_scn67_max,cnae_class_list,prodlist_code_list,tsb_cnae5_list,tsb_scn67_list
29242932,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242939,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242943,False,Sem exposicao TSB direta,0.0,2110,2110.2087,,
29242949,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242951,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242952,False,Sem exposicao TSB direta,0.0,2110,2110.2087,,
29242959,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242961,False,Sem exposicao TSB direta,0.0,2051,2051.2225,,
29242962,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242963,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242964,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242969,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242991,True,Exposicao intermediaria TSB,0.6944,2029,2029.2260,20291,2091
29242992,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242994,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242995,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242996,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29242999,True,Exposicao intermediaria TSB,0.6944,2029,2029.2240,20291,2091
29251100,True,Exposicao intermediaria TSB,0.6944,2029,2029.2920,20291,2091
29251910,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29251990,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252911,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252919,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252921,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252922,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252923,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252929,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252930,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252940,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252950,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29252990,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29261000,True,Exposicao intermediaria TSB,0.6944,2022,2022.2130,20223,2091
29262000,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29263012,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269011,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269012,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269019,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269021,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269022,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269023,False,Sem exposicao TSB direta,0.0,2051,2051.2228,,
29269024,False,Sem exposicao TSB direta,0.0,2051,2051.2228,,
29269025,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269026,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269029,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269091,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269095,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269096,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29269099,True,Exposicao intermediaria TSB,0.6944,2029,2029.2365,20291,2091
29270010,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29270021,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29270029,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29270030,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29280011,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29280019,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29280020,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29280041,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29280042,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29280090,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29291010,True,Exposicao intermediaria TSB,0.6944,2022,2022.2260,20223,2091
29291021,True,Exposicao intermediaria TSB,0.6944,2022,2022.2270,20223,2091
29291029,True,Exposicao intermediaria TSB,0.6944,2022,2022.2270,20223,2091
29291030,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29291090,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29299011,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29299019,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29299090,True,Exposicao intermediaria TSB,0.6944,2029,2029.2880,20291,2091
29302011,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29302012,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29302019,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29302021,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29302022,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29302023,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29302029,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303011,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303012,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303019,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303021,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303022,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303029,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29303090,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29304010,True,Exposicao intermediaria TSB,0.12210000000000001,2093,2093.2210,20932,2092
29304090,True,Exposicao intermediaria TSB,0.12210000000000001,2093,2093.2210,20932,2092
29307000,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29308010,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29308020,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29308030,True,Exposicao intermediaria TSB,0.6944,2029;2051,2029.2960;2051.2228,20291,2091
29309011,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309012,True,Exposicao intermediaria TSB,0.6944,2029;2093,2029.2960;2093.2140,20291;20932,2091;2092
29309019,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309021,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309022,True,Exposicao intermediaria TSB,0.6944,2029;2051,2029.2960;2051.2220,20291,2091
29309023,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309029,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309032,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309034,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309035,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309036,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309039,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309043,True,Exposicao intermediaria TSB,0.6944,2029;2051,2029.2960;2051.2228,20291,2091
29309049,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309051,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309053,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309059,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309061,True,Exposicao intermediaria TSB,0.6944,2029;2051,2029.2960;2051.2228,20291,2091
29309069,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309072,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309079,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309091,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309093,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309095,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309098,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29309099,True,Exposicao intermediaria TSB,0.6944,2029,2029.2960,20291,2091
29311000,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29312000,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314500,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314800,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314911,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314913,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314914,False,Sem exposicao TSB direta,0.0,2051,2051.2225,,
29314915,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314939,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29314990,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29315400,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29315912,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29315999,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319029,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319044,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319046,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319049,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319051,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319059,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319061,True,Exposicao intermediaria TSB,0.6944,2029;2094,2029.2420;2094.2070,20291,2091
29319069,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29319090,True,Exposicao intermediaria TSB,0.6944,2029,2029.2420,20291,2091
29321100,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321200,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321310,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321320,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321400,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321910,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321950,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29321990,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395,20291,2091
29322000,True,Exposicao intermediaria TSB,0.6944,2029;2051,2029.2695;2051.2215,20291,2091
29329300,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329500,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329600,True,Exposicao intermediaria TSB,0.6944,2029;2051,2029.2395;2051.2228,20291,2091
29329911,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329912,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329913,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329991,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329992,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329994,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29329999,True,Exposicao intermediaria TSB,0.6944,2029,2029.2395;2029.2695,20291,2091
29331111,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29331119,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29331190,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29331919,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29331990,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332110,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2029.2695;2110.2135,20291,2091
29332121,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2029.2695;2110.2135,20291,2091
29332129,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2029.2695;2110.2135,20291,2091
29332190,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2029.2695;2110.2135,20291,2091
29332911,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332912,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2077,20291,2091
29332913,True,Exposicao intermediaria TSB,0.6944,2029,2029.2400,20291,2091
29332919,True,Exposicao intermediaria TSB,0.6944,2029,2029.2400,20291,2091
29332921,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332922,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332923,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332924,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332925,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332929,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332930,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29332991,True,Exposicao intermediaria TSB,0.6944,2029,2029.2400,20291,2091
29332992,True,Exposicao intermediaria TSB,0.6944,2029,2029.2400,20291,2091
29332993,True,Exposicao intermediaria TSB,0.6944,2029,2029.2400,20291,2091
29332999,True,Exposicao intermediaria TSB,0.6944,2029,2029.2400,20291,2091
29333110,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333120,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333200,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333322,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333329,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333369,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333379,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333389,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333399,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333912,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333914,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333915,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333919,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333921,True,Exposicao intermediaria TSB,0.6944,2029;2051;2110,2029.2860;2051.2225;2110.2135,20291,2091
29333922,True,Exposicao intermediaria TSB,0.6944,2029;2051;2110,2029.2860;2051.2228;2110.2135,20291,2091
29333924,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333925,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333929,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333932,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333933,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333934,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333935,True,Exposicao intermediaria TSB,0.6944,2029;2051;2110,2029.2860;2051.2225;2110.2135,20291,2091
29333939,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333943,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333944,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333945,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333946,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333948,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333949,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333981,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333982,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333983,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333984,True,Exposicao intermediaria TSB,0.6944,2029;2051;2110,2029.2860;2051.2225;2110.2135,20291,2091
29333989,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333991,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333992,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29333999,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2860;2110.2135,20291,2091
29334911,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29334919,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29334990,True,Exposicao intermediaria TSB,0.6944,2029;2110,2029.2400;2110.2135,20291,2091
29335200,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335340,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335380,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335400,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335912,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335913,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335914,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335915,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335916,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335919,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335923,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335929,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335931,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335932,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335934,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335935,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335939,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335941,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335942,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335943,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335944,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335949,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335991,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335992,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29335999,False,Sem exposicao TSB direta,0.0,2110,2110.2135,,
29336100,True,Exposicao intermediaria TSB,0.6944,2022;2110,2022.2360;2110.2135,20223,2091
